[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]  461    0    0   32 / 1000    21.4s test_prop_SinglePreserve (collecting)
[ ]  485    0    0   33 / 1000    21.9s test_prop_SinglePreserve (collecting)
[ ]  495    0    0   33 / 1000    23.0s test_prop_SinglePreserve (collecting)
[ ]  498    0    0   33 / 1000    23.8s test_prop_SinglePreserve (collecting)
[ ]  502    0    0   33 / 1000    24.5s test_prop_SinglePreserve (collecting)
[ ]  505    0    0   33 / 1000    24.6s test_prop_SinglePreserve (collecting)
[ ]  551    0    0   38 / 1000    26.8s test_prop_SinglePreserve (collecting)
[ ]  557    0    0   39 / 1000    27.5s test_prop_SinglePreserve (collecting)
[ ]  581    0    0   43 / 1000    27.7s test_prop_SinglePreserve (collecting)
[ ]  585    0    0   44 / 1000    27.9s test_prop_SinglePreserve (collecting)
[ ]  593    0    0   45 / 1000    28.0s test_prop_SinglePreserve (collecting)
[ ]  604    0    0   45 / 1000    30.3s test_prop_SinglePreserve (collecting)
[ ]  619    0    0   46 / 1000    32.9s test_prop_SinglePreserve (collecting)
[ ]  624    0    0   47 / 1000    33.4s test_prop_SinglePreserve (collecting)
[ ]  705    0    0   57 / 1000    34.4s test_prop_SinglePreserve (collecting)
[ ]  708    0    0   57 / 1000    35.1s test_prop_SinglePreserve (collecting)
[ ]  722    0    0   59 / 1000    35.2s test_prop_SinglePreserve (collecting)
[ ]  741    0    0   61 / 1000    35.3s test_prop_SinglePreserve (collecting)
[ ]  765    0    0   61 / 1000    35.6s test_prop_SinglePreserve (collecting)
[ ]  795    0    0   62 / 1000    36.4s test_prop_SinglePreserve (collecting)
[ ]  803    0    0   63 / 1000    37.2s test_prop_SinglePreserve (collecting)
[ ]  808    0    0   64 / 1000    38.1s test_prop_SinglePreserve (collecting)
[ ]  832    0    0   64 / 1000    40.4s test_prop_SinglePreserve (collecting)
[ ]  838    0    0   66 / 1000    41.1s test_prop_SinglePreserve (collecting)
[ ]  854    0    0   68 / 1000    41.3s test_prop_SinglePreserve (collecting)
[ ]  866    0    0   68 / 1000    43.8s test_prop_SinglePreserve (collecting)
[ ]  884    0    0   69 / 1000    44.0s test_prop_SinglePreserve (collecting)
[ ]  913    0    0   71 / 1000    44.1s test_prop_SinglePreserve (collecting)
[ ]  914    0    0   71 / 1000    44.5s test_prop_SinglePreserve (collecting)
[ ]  923    0    0   72 / 1000    46.9s test_prop_SinglePreserve (collecting)
[ ]  936    0    0   74 / 1000    47.2s test_prop_SinglePreserve (collecting)
[ ]  984    0    0   76 / 1000    47.3s test_prop_SinglePreserve (collecting)
[ ]  992    0    0   78 / 1000    48.2s test_prop_SinglePreserve (collecting)
[ ] 1000    0    0   79 / 1000    49.1s test_prop_SinglePreserve (collecting)
[ ] 1057    0    0   83 / 1000    49.2s test_prop_SinglePreserve (collecting)
[ ] 1080    0    0   84 / 1000    50.0s test_prop_SinglePreserve (collecting)
[ ] 1087    0    0   84 / 1000    50.1s test_prop_SinglePreserve (collecting)
[ ] 1090    0    0   84 / 1000    50.9s test_prop_SinglePreserve (collecting)
[ ] 1111    0    0   87 / 1000    51.1s test_prop_SinglePreserve (collecting)
[ ] 1117    0    0   87 / 1000    51.8s test_prop_SinglePreserve (collecting)
[ ] 1127    0    0   87 / 1000    52.7s test_prop_SinglePreserve (collecting)
[ ] 1140    0    0   88 / 1000    53.0s test_prop_SinglePreserve (collecting)
[ ] 1153    0    0   89 / 1000    53.7s test_prop_SinglePreserve (collecting)
[ ] 1159    0    0   89 / 1000    55.9s test_prop_SinglePreserve (collecting)
[ ] 1177    0    0   90 / 1000    56.6s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0   91 / 1000    56.6s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 56630.07]
[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve (generating)
[ ]   12    0    0    1 / 1000     0.9s test_prop_SinglePreserve (collecting)
[ ]   22    0    0    2 / 1000     1.6s test_prop_SinglePreserve (collecting)
[ ]   27    0    0    2 / 1000     1.8s test_prop_SinglePreserve (collecting)
[ ]   49    0    0    4 / 1000     1.9s test_prop_SinglePreserve (collecting)
[ ]   64    0    0    4 / 1000     2.7s test_prop_SinglePreserve (collecting)
[ ]   95    0    0    6 / 1000     2.9s test_prop_SinglePreserve (collecting)
[ ]  101    0    0    8 / 1000     3.2s test_prop_SinglePreserve (collecting)
[ ]  104    0    0    8 / 1000     4.0s test_prop_SinglePreserve (collecting)
[ ]  131    0    0   10 / 1000     4.4s test_prop_SinglePreserve (collecting)
[ ]  153    0    0   10 / 1000     4.6s test_prop_SinglePreserve (collecting)
[ ]  155    0    0   10 / 1000     6.7s test_prop_SinglePreserve (collecting)
[ ]  183    0    0   14 / 1000     6.8s test_prop_SinglePreserve (collecting)
[ ]  184    0    0   14 / 1000     7.8s test_prop_SinglePreserve (collecting)
[ ]  199    0    0   14 / 1000     8.5s test_prop_SinglePreserve (collecting)
[ ]  225    0    0   15 / 1000     9.4s test_prop_SinglePreserve (collecting)
[ ]  238    0    0   15 / 1000    10.2s test_prop_SinglePreserve (collecting)
[ ]  257    0    0   17 / 1000    11.1s test_prop_SinglePreserve (collecting)
[ ]  307    0    0   18 / 1000    13.4s test_prop_SinglePreserve (collecting)
[ ]  331    0    0   21 / 1000    13.5s test_prop_SinglePreserve (collecting)
[ ]  356    0    0   21 / 1000    14.4s test_prop_SinglePreserve (collecting)
[ ]  374    0    0   22 / 1000    14.7s test_prop_SinglePreserve (collecting)
[ ]  378    0    0   22 / 1000    16.8s test_prop_SinglePreserve (collecting)
[ ]  392    0    0   22 / 1000    17.0s test_prop_SinglePreserve (collecting)
[ ]  394    0    0   22 / 1000    17.1s test_prop_SinglePreserve (collecting)
[ ]  405    0    0   22 / 1000    17.2s test_prop_SinglePreserve (collecting)
[ ]  431    0    0   23 / 1000    17.5s test_prop_SinglePreserve (collecting)
[ ]  439    0    0   23 / 1000    19.9s test_prop_SinglePreserve (collecting)
[ ]  448    0    0   25 / 1000    20.0s test_prop_SinglePreserve (collecting)
[ ]  461    0    0   28 / 1000    20.1s test_prop_SinglePreserve (collecting)
[ ]  464    0    0   29 / 1000    20.7s test_prop_SinglePreserve (collecting)
[ ]  481    0    0   31 / 1000    21.6s test_prop_SinglePreserve (collecting)
[ ]  517    0    0   38 / 1000    22.4s test_prop_SinglePreserve (collecting)
[ ]  532    0    0   38 / 1000    23.2s test_prop_SinglePreserve (collecting)
[ ]  559    0    0   40 / 1000    23.4s test_prop_SinglePreserve (collecting)
[ ]  599    0    0   41 / 1000    23.5s test_prop_SinglePreserve (collecting)
[ ]  603    0    0   42 / 1000    24.3s test_prop_SinglePreserve (collecting)
[ ]  625    0    0   45 / 1000    24.4s test_prop_SinglePreserve (collecting)
[ ]  644    0    0   47 / 1000    25.1s test_prop_SinglePreserve (collecting)
[ ]  672    0    0   51 / 1000    25.9s test_prop_SinglePreserve (collecting)
[ ]  692    0    0   53 / 1000    26.6s test_prop_SinglePreserve (collecting)
[ ]  709    0    0   53 / 1000    29.0s test_prop_SinglePreserve (collecting)
[ ]  714    0    0   53 / 1000    29.6s test_prop_SinglePreserve (collecting)
[ ]  725    0    0   53 / 1000    32.0s test_prop_SinglePreserve (collecting)
[ ]  730    0    0   53 / 1000    32.1s test_prop_SinglePreserve (collecting)
[ ]  757    0    0   54 / 1000    32.9s test_prop_SinglePreserve (collecting)
[ ]  761    0    0   54 / 1000    33.7s test_prop_SinglePreserve (collecting)
[ ]  777    0    0   56 / 1000    34.5s test_prop_SinglePreserve (collecting)
[ ]  794    0    0   59 / 1000    35.2s test_prop_SinglePreserve (collecting)
[ ]  803    0    0   61 / 1000    37.5s test_prop_SinglePreserve (collecting)
[ ]  810    0    0   61 / 1000    38.0s test_prop_SinglePreserve (collecting)
[ ]  811    0    0   61 / 1000    40.5s test_prop_SinglePreserve (collecting)
[ ]  822    0    0   61 / 1000    40.6s test_prop_SinglePreserve (collecting)
[ ]  825    0    0   61 / 1000    41.2s test_prop_SinglePreserve (collecting)
[ ]  833    0    0   61 / 1000    42.1s test_prop_SinglePreserve (collecting)
[ ]  848    0    0   62 / 1000    43.1s test_prop_SinglePreserve (collecting)
[ ]  849    0    0   62 / 1000    43.2s test_prop_SinglePreserve (collecting)
[ ]  878    0    0   64 / 1000    43.4s test_prop_SinglePreserve (collecting)
[ ]  894    0    0   65 / 1000    44.2s test_prop_SinglePreserve (collecting)
[ ]  896    0    0   65 / 1000    44.4s test_prop_SinglePreserve (collecting)
[ ]  933    0    0   66 / 1000    44.8s test_prop_SinglePreserve (collecting)
[ ]  954    0    0   68 / 1000    44.9s test_prop_SinglePreserve (collecting)
[ ]  961    0    0   68 / 1000    45.0s test_prop_SinglePreserve (collecting)
[ ]  976    0    0   68 / 1000    47.2s test_prop_SinglePreserve (collecting)
[ ]  982    0    0   69 / 1000    47.4s test_prop_SinglePreserve (collecting)
[ ]  991    0    0   70 / 1000    49.9s test_prop_SinglePreserve (collecting)
[ ]  994    0    0   70 / 1000    50.4s test_prop_SinglePreserve (collecting)
[ ] 1032    0    0   75 / 1000    50.8s test_prop_SinglePreserve (collecting)
[ ] 1050    0    0   76 / 1000    50.9s test_prop_SinglePreserve (collecting)
[ ] 1058    0    0   78 / 1000    51.7s test_prop_SinglePreserve (collecting)
[ ] 1060    0    0   78 / 1000    51.9s test_prop_SinglePreserve (collecting)
[ ] 1087    0    0   81 / 1000    52.0s test_prop_SinglePreserve (collecting)
[ ] 1113    0    0   82 / 1000    52.2s test_prop_SinglePreserve (collecting)
[ ] 1143    0    0   83 / 1000    52.9s test_prop_SinglePreserve (collecting)
[ ] 1158    0    0   84 / 1000    55.0s test_prop_SinglePreserve (collecting)
[ ] 1168    0    0   85 / 1000    55.2s test_prop_SinglePreserve (collecting)
[ ] 1195    0    0   85 / 1000    55.4s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0   85 / 1000    55.4s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 55366.13]
[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve (generating)
[ ]    7    0    0    0 / 1000     0.8s test_prop_SinglePreserve (collecting)
[ ]   37    0    0    0 / 1000     1.6s test_prop_SinglePreserve (collecting)
[ ]   59    0    0    2 / 1000     2.5s test_prop_SinglePreserve (collecting)
[ ]   60    0    0    2 / 1000     2.7s test_prop_SinglePreserve (collecting)
[ ]   61    0    0    2 / 1000     3.4s test_prop_SinglePreserve (collecting)
[ ]   69    0    0    2 / 1000     5.8s test_prop_SinglePreserve (collecting)
[ ]   83    0    0    4 / 1000     5.9s test_prop_SinglePreserve (collecting)
[ ]  112    0    0    7 / 1000     6.1s test_prop_SinglePreserve (collecting)
[ ]  128    0    0    9 / 1000     6.7s test_prop_SinglePreserve (collecting)
[ ]  144    0    0   10 / 1000     6.9s test_prop_SinglePreserve (collecting)
[ ]  165    0    0   13 / 1000     7.1s test_prop_SinglePreserve (collecting)
[ ]  167    0    0   13 / 1000     7.9s test_prop_SinglePreserve (collecting)
[ ]  173    0    0   15 / 1000     8.0s test_prop_SinglePreserve (collecting)
[ ]  197    0    0   16 / 1000    10.3s test_prop_SinglePreserve (collecting)
[ ]  266    0    0   22 / 1000    10.4s test_prop_SinglePreserve (collecting)
[ ]  296    0    0   23 / 1000    10.5s test_prop_SinglePreserve (collecting)
[ ]  299    0    0   23 / 1000    10.6s test_prop_SinglePreserve (collecting)
[ ]  316    0    0   24 / 1000    11.0s test_prop_SinglePreserve (collecting)
[ ]  345    0    0   26 / 1000    11.7s test_prop_SinglePreserve (collecting)
[ ]  358    0    0   28 / 1000    11.8s test_prop_SinglePreserve (collecting)
[ ]  360    0    0   28 / 1000    12.1s test_prop_SinglePreserve (collecting)
[ ]  364    0    0   28 / 1000    12.8s test_prop_SinglePreserve (collecting)
[ ]  377    0    0   29 / 1000    13.0s test_prop_SinglePreserve (collecting)
[ ]  411    0    0   34 / 1000    13.7s test_prop_SinglePreserve (collecting)
[ ]  413    0    0   35 / 1000    14.4s test_prop_SinglePreserve (collecting)
[ ]  432    0    0   37 / 1000    16.9s test_prop_SinglePreserve (collecting)
[ ]  449    0    0   37 / 1000    17.0s test_prop_SinglePreserve (collecting)
[ ]  454    0    0   37 / 1000    19.3s test_prop_SinglePreserve (collecting)
[ ]  463    0    0   37 / 1000    21.6s test_prop_SinglePreserve (collecting)
[ ]  474    0    0   41 / 1000    22.1s test_prop_SinglePreserve (collecting)
[ ]  478    0    0   41 / 1000    22.9s test_prop_SinglePreserve (collecting)
[ ]  519    0    0   46 / 1000    23.7s test_prop_SinglePreserve (collecting)
[ ]  570    0    0   49 / 1000    23.8s test_prop_SinglePreserve (collecting)
[ ]  584    0    0   49 / 1000    23.9s test_prop_SinglePreserve (collecting)
[ ]  604    0    0   49 / 1000    24.8s test_prop_SinglePreserve (collecting)
[ ]  643    0    0   51 / 1000    25.5s test_prop_SinglePreserve (collecting)
[ ]  644    0    0   51 / 1000    26.4s test_prop_SinglePreserve (collecting)
[ ]  659    0    0   51 / 1000    28.7s test_prop_SinglePreserve (collecting)
[ ]  671    0    0   53 / 1000    29.2s test_prop_SinglePreserve (collecting)
[ ]  676    0    0   53 / 1000    30.3s test_prop_SinglePreserve (collecting)
[ ]  688    0    0   55 / 1000    32.8s test_prop_SinglePreserve (collecting)
[ ]  699    0    0   56 / 1000    32.9s test_prop_SinglePreserve (collecting)
[ ]  700    0    0   56 / 1000    33.4s test_prop_SinglePreserve (collecting)
[ ]  701    0    0   56 / 1000    34.4s test_prop_SinglePreserve (collecting)
[ ]  720    0    0   57 / 1000    34.5s test_prop_SinglePreserve (collecting)
[ ]  743    0    0   60 / 1000    34.6s test_prop_SinglePreserve (collecting)
[ ]  771    0    0   64 / 1000    35.4s test_prop_SinglePreserve (collecting)
[ ]  795    0    0   67 / 1000    37.7s test_prop_SinglePreserve (collecting)
[ ]  815    0    0   68 / 1000    38.3s test_prop_SinglePreserve (collecting)
[ ]  829    0    0   68 / 1000    38.4s test_prop_SinglePreserve (collecting)
[ ]  832    0    0   68 / 1000    39.2s test_prop_SinglePreserve (collecting)
[ ]  857    0    0   71 / 1000    39.3s test_prop_SinglePreserve (collecting)
[ ]  860    0    0   71 / 1000    40.1s test_prop_SinglePreserve (collecting)
[ ]  868    0    0   73 / 1000    42.5s test_prop_SinglePreserve (collecting)
[ ]  872    0    0   73 / 1000    44.8s test_prop_SinglePreserve (collecting)
[ ]  877    0    0   73 / 1000    44.9s test_prop_SinglePreserve (collecting)
[ ]  888    0    0   74 / 1000    45.1s test_prop_SinglePreserve (collecting)
[ ]  898    0    0   74 / 1000    45.6s test_prop_SinglePreserve (collecting)
[ ]  912    0    0   75 / 1000    45.8s test_prop_SinglePreserve (collecting)
[ ]  920    0    0   75 / 1000    46.0s test_prop_SinglePreserve (collecting)
[ ]  923    0    0   77 / 1000    46.3s test_prop_SinglePreserve (collecting)
[ ]  942    0    0   80 / 1000    46.6s test_prop_SinglePreserve (collecting)
[ ]  964    0    0   83 / 1000    46.9s test_prop_SinglePreserve (collecting)
[ ]  973    0    0   84 / 1000    47.6s test_prop_SinglePreserve (collecting)
[ ]  974    0    0   84 / 1000    49.8s test_prop_SinglePreserve (collecting)
[ ]  993    0    0   87 / 1000    51.9s test_prop_SinglePreserve (collecting)
[ ] 1015    0    0   87 / 1000    52.0s test_prop_SinglePreserve (collecting)
[ ] 1025    0    0   87 / 1000    52.2s test_prop_SinglePreserve (collecting)
[ ] 1045    0    0   90 / 1000    52.3s test_prop_SinglePreserve (collecting)
[ ] 1047    0    0   90 / 1000    54.7s test_prop_SinglePreserve (collecting)
[ ] 1060    0    0   90 / 1000    55.3s test_prop_SinglePreserve (collecting)
[ ] 1078    0    0   91 / 1000    55.4s test_prop_SinglePreserve (collecting)
[ ] 1108    0    0   93 / 1000    55.5s test_prop_SinglePreserve (collecting)
[ ] 1130    0    0   97 / 1000    56.4s test_prop_SinglePreserve (collecting)
[ ] 1172    0    0   99 / 1000    56.5s test_prop_SinglePreserve (collecting)
[ ] 1186    0    0   99 / 1000    57.3s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0   99 / 1000    57.3s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 57310.98]
[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve (generating)
[ ]    3    0    0    0 / 1000     2.5s test_prop_SinglePreserve (collecting)
[ ]   28    0    0    2 / 1000     4.6s test_prop_SinglePreserve (collecting)
[ ]   54    0    0    4 / 1000     4.7s test_prop_SinglePreserve (collecting)
[ ]   59    0    0    4 / 1000     7.3s test_prop_SinglePreserve (collecting)
[ ]  110    0    0    6 / 1000     7.4s test_prop_SinglePreserve (collecting)
[ ]  113    0    0    7 / 1000     9.5s test_prop_SinglePreserve (collecting)
[ ]  151    0    0   10 / 1000     9.6s test_prop_SinglePreserve (collecting)
[ ]  155    0    0   10 / 1000    10.6s test_prop_SinglePreserve (collecting)
[ ]  168    0    0   11 / 1000    12.9s test_prop_SinglePreserve (collecting)
[ ]  177    0    0   12 / 1000    13.3s test_prop_SinglePreserve (collecting)
[ ]  182    0    0   13 / 1000    13.4s test_prop_SinglePreserve (collecting)
[ ]  218    0    0   14 / 1000    13.7s test_prop_SinglePreserve (collecting)
[ ]  222    0    0   14 / 1000    14.5s test_prop_SinglePreserve (collecting)
[ ]  231    0    0   15 / 1000    15.3s test_prop_SinglePreserve (collecting)
[ ]  266    0    0   20 / 1000    15.4s test_prop_SinglePreserve (collecting)
[ ]  297    0    0   24 / 1000    16.3s test_prop_SinglePreserve (collecting)
[ ]  307    0    0   25 / 1000    18.5s test_prop_SinglePreserve (collecting)
[ ]  338    0    0   27 / 1000    18.6s test_prop_SinglePreserve (collecting)
[ ]  340    0    0   27 / 1000    19.2s test_prop_SinglePreserve (collecting)
[ ]  351    0    0   27 / 1000    21.6s test_prop_SinglePreserve (collecting)
[ ]  387    0    0   31 / 1000    21.8s test_prop_SinglePreserve (collecting)
[ ]  423    0    0   32 / 1000    21.9s test_prop_SinglePreserve (collecting)
[ ]  444    0    0   34 / 1000    24.3s test_prop_SinglePreserve (collecting)
[ ]  445    0    0   34 / 1000    24.8s test_prop_SinglePreserve (collecting)
[ ]  456    0    0   36 / 1000    25.2s test_prop_SinglePreserve (collecting)
[ ]  469    0    0   37 / 1000    25.5s test_prop_SinglePreserve (collecting)
[ ]  498    0    0   40 / 1000    25.6s test_prop_SinglePreserve (collecting)
[ ]  511    0    0   41 / 1000    25.7s test_prop_SinglePreserve (collecting)
[ ]  555    0    0   44 / 1000    25.8s test_prop_SinglePreserve (collecting)
[ ]  588    0    0   49 / 1000    25.9s test_prop_SinglePreserve (collecting)
[ ]  589    0    0   49 / 1000    26.0s test_prop_SinglePreserve (collecting)
[ ]  621    0    0   55 / 1000    26.1s test_prop_SinglePreserve (collecting)
[ ]  638    0    0   59 / 1000    28.5s test_prop_SinglePreserve (collecting)
[ ]  671    0    0   66 / 1000    29.1s test_prop_SinglePreserve (collecting)
[ ]  675    0    0   66 / 1000    31.8s test_prop_SinglePreserve (collecting)
[ ]  697    0    0   66 / 1000    31.9s test_prop_SinglePreserve (collecting)
[ ]  726    0    0   67 / 1000    32.1s test_prop_SinglePreserve (collecting)
[ ]  732    0    0   67 / 1000    32.9s test_prop_SinglePreserve (collecting)
[ ]  735    0    0   67 / 1000    33.5s test_prop_SinglePreserve (collecting)
[ ]  739    0    0   67 / 1000    33.6s test_prop_SinglePreserve (collecting)
[ ]  754    0    0   69 / 1000    33.7s test_prop_SinglePreserve (collecting)
[ ]  756    0    0   69 / 1000    33.9s test_prop_SinglePreserve (collecting)
[ ]  784    0    0   70 / 1000    34.0s test_prop_SinglePreserve (collecting)
[ ]  793    0    0   72 / 1000    34.8s test_prop_SinglePreserve (collecting)
[ ]  807    0    0   73 / 1000    35.0s test_prop_SinglePreserve (collecting)
[ ]  816    0    0   73 / 1000    35.9s test_prop_SinglePreserve (collecting)
[ ]  864    0    0   77 / 1000    36.0s test_prop_SinglePreserve (collecting)
[ ]  881    0    0   78 / 1000    36.9s test_prop_SinglePreserve (collecting)
[ ]  921    0    0   81 / 1000    37.2s test_prop_SinglePreserve (collecting)
[ ]  937    0    0   82 / 1000    37.3s test_prop_SinglePreserve (collecting)
[ ]  968    0    0   87 / 1000    37.4s test_prop_SinglePreserve (collecting)
[ ]  988    0    0   89 / 1000    37.5s test_prop_SinglePreserve (collecting)
[ ]  993    0    0   89 / 1000    39.7s test_prop_SinglePreserve (collecting)
[ ] 1003    0    0   91 / 1000    40.5s test_prop_SinglePreserve (collecting)
[ ] 1024    0    0   94 / 1000    41.3s test_prop_SinglePreserve (collecting)
[ ] 1036    0    0   95 / 1000    41.5s test_prop_SinglePreserve (collecting)
[ ] 1053    0    0   95 / 1000    41.7s test_prop_SinglePreserve (collecting)
[ ] 1075    0    0   96 / 1000    41.8s test_prop_SinglePreserve (collecting)
[ ] 1080    0    0   97 / 1000    42.5s test_prop_SinglePreserve (collecting)
[ ] 1114    0    0  100 / 1000    42.6s test_prop_SinglePreserve (collecting)
[ ] 1115    0    0  100 / 1000    43.4s test_prop_SinglePreserve (collecting)
[ ] 1116    0    0  100 / 1000    43.6s test_prop_SinglePreserve (collecting)
[ ] 1137    0    0  101 / 1000    43.7s test_prop_SinglePreserve (collecting)
[ ] 1158    0    0  103 / 1000    46.0s test_prop_SinglePreserve (collecting)
[ ] 1171    0    0  103 / 1000    48.1s test_prop_SinglePreserve (collecting)
[ ] 1191    0    0  105 / 1000    48.2s test_prop_SinglePreserve (collecting)
[ ] 1197    0    0  106 / 1000    48.3s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0  106 / 1000    48.3s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 48297.44]
[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve (generating)
[ ]   17    0    0    1 / 1000     0.3s test_prop_SinglePreserve (collecting)
[ ]   20    0    0    1 / 1000     0.5s test_prop_SinglePreserve (collecting)
[ ]   21    0    0    1 / 1000     1.2s test_prop_SinglePreserve (collecting)
[ ]   24    0    0    1 / 1000     1.9s test_prop_SinglePreserve (collecting)
[ ]   36    0    0    1 / 1000     2.6s test_prop_SinglePreserve (collecting)
[ ]   51    0    0    3 / 1000     3.4s test_prop_SinglePreserve (collecting)
[ ]   59    0    0    4 / 1000     3.7s test_prop_SinglePreserve (collecting)
[ ]   76    0    0    5 / 1000     3.8s test_prop_SinglePreserve (collecting)
[ ]   82    0    0    5 / 1000     4.1s test_prop_SinglePreserve (collecting)
[ ]   86    0    0    5 / 1000     6.5s test_prop_SinglePreserve (collecting)
[ ]   93    0    0    6 / 1000     8.7s test_prop_SinglePreserve (collecting)
[ ]  124    0    0    6 / 1000     8.8s test_prop_SinglePreserve (collecting)
[ ]  131    0    0    6 / 1000     9.4s test_prop_SinglePreserve (collecting)
[ ]  133    0    0    7 / 1000    10.4s test_prop_SinglePreserve (collecting)
[ ]  160    0    0   14 / 1000    11.1s test_prop_SinglePreserve (collecting)
[ ]  165    0    0   14 / 1000    13.6s test_prop_SinglePreserve (collecting)
[ ]  176    0    0   14 / 1000    13.8s test_prop_SinglePreserve (collecting)
[ ]  189    0    0   15 / 1000    13.9s test_prop_SinglePreserve (collecting)
[ ]  205    0    0   16 / 1000    14.1s test_prop_SinglePreserve (collecting)
[ ]  209    0    0   16 / 1000    16.4s test_prop_SinglePreserve (collecting)
[ ]  235    0    0   20 / 1000    16.6s test_prop_SinglePreserve (collecting)
[ ]  263    0    0   22 / 1000    18.7s test_prop_SinglePreserve (collecting)
[ ]  265    0    0   22 / 1000    19.4s test_prop_SinglePreserve (collecting)
[ ]  273    0    0   22 / 1000    20.4s test_prop_SinglePreserve (collecting)
[ ]  289    0    0   22 / 1000    20.5s test_prop_SinglePreserve (collecting)
[ ]  315    0    0   25 / 1000    21.3s test_prop_SinglePreserve (collecting)
[ ]  322    0    0   25 / 1000    21.5s test_prop_SinglePreserve (collecting)
[ ]  340    0    0   27 / 1000    21.6s test_prop_SinglePreserve (collecting)
[ ]  362    0    0   28 / 1000    21.7s test_prop_SinglePreserve (collecting)
[ ]  363    0    0   28 / 1000    22.5s test_prop_SinglePreserve (collecting)
[ ]  375    0    0   28 / 1000    22.7s test_prop_SinglePreserve (collecting)
[ ]  377    0    0   28 / 1000    22.9s test_prop_SinglePreserve (collecting)
[ ]  393    0    0   28 / 1000    23.0s test_prop_SinglePreserve (collecting)
[ ]  395    0    0   28 / 1000    25.4s test_prop_SinglePreserve (collecting)
[ ]  445    0    0   31 / 1000    25.5s test_prop_SinglePreserve (collecting)
[ ]  454    0    0   31 / 1000    26.3s test_prop_SinglePreserve (collecting)
[ ]  469    0    0   34 / 1000    26.4s test_prop_SinglePreserve (collecting)
[ ]  480    0    0   35 / 1000    27.1s test_prop_SinglePreserve (collecting)
[ ]  487    0    0   36 / 1000    27.9s test_prop_SinglePreserve (collecting)
[ ]  502    0    0   39 / 1000    28.8s test_prop_SinglePreserve (collecting)
[ ]  520    0    0   41 / 1000    28.9s test_prop_SinglePreserve (collecting)
[ ]  523    0    0   41 / 1000    31.1s test_prop_SinglePreserve (collecting)
[ ]  532    0    0   41 / 1000    31.6s test_prop_SinglePreserve (collecting)
[ ]  547    0    0   41 / 1000    31.8s test_prop_SinglePreserve (collecting)
[ ]  552    0    0   41 / 1000    31.9s test_prop_SinglePreserve (collecting)
[ ]  577    0    0   42 / 1000    32.1s test_prop_SinglePreserve (collecting)
[ ]  592    0    0   44 / 1000    32.4s test_prop_SinglePreserve (collecting)
[ ]  593    0    0   44 / 1000    33.4s test_prop_SinglePreserve (collecting)
[ ]  604    0    0   46 / 1000    33.6s test_prop_SinglePreserve (collecting)
[ ]  648    0    0   49 / 1000    33.7s test_prop_SinglePreserve (collecting)
[ ]  672    0    0   50 / 1000    34.0s test_prop_SinglePreserve (collecting)
[ ]  703    0    0   52 / 1000    34.9s test_prop_SinglePreserve (collecting)
[ ]  717    0    0   53 / 1000    35.6s test_prop_SinglePreserve (collecting)
[ ]  724    0    0   53 / 1000    36.4s test_prop_SinglePreserve (collecting)
[ ]  776    0    0   55 / 1000    36.5s test_prop_SinglePreserve (collecting)
[ ]  785    0    0   56 / 1000    36.6s test_prop_SinglePreserve (collecting)
[ ]  832    0    0   57 / 1000    36.7s test_prop_SinglePreserve (collecting)
[ ]  849    0    0   60 / 1000    37.4s test_prop_SinglePreserve (collecting)
[ ]  859    0    0   60 / 1000    37.8s test_prop_SinglePreserve (collecting)
[ ]  870    0    0   60 / 1000    40.0s test_prop_SinglePreserve (collecting)
[ ]  913    0    0   64 / 1000    40.3s test_prop_SinglePreserve (collecting)
[ ]  915    0    0   64 / 1000    40.7s test_prop_SinglePreserve (collecting)
[ ]  943    0    0   68 / 1000    40.8s test_prop_SinglePreserve (collecting)
[ ]  945    0    0   68 / 1000    43.1s test_prop_SinglePreserve (collecting)
[ ]  947    0    0   68 / 1000    43.6s test_prop_SinglePreserve (collecting)
[ ]  958    0    0   68 / 1000    44.5s test_prop_SinglePreserve (collecting)
